Company Name,NIF,Status,Service,Niche,Type
"MENERGY INTERNATIONAL SERVICES ANGOLA, LDA",002879719,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"MONTE ARARAT - COMÉRCIO E SERVIÇOS, LDA",5417270776,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"MONTE SERRAT - COMÉRCIO GERAL E PRESTAÇÃO DE SERVIÇOS (SU), S.A.",5000935115,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"Megastage - Prestação de Serviços e Comércio, LDA",5000237582,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"OSC MARINE – CÓMERCIO E SERVIÇOS,LDA",5001281054,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
PETROFAC FACILITIES MANAGEMENT LIMITED - SUCURSAL EM ANGOLA,5002026856,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"PLENO ENGENHARIA & CONSULTORIA, LDA",5000938270,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"PRIZMA INVESTIMENTOS,COMERCIO,SERVICES E CONSTRUTION, LDA",50007,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
Prezioso Angola,5401094701,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"R.A.A - ROPE ACCESS ANGOLA ,LDA",5417027367,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"SOCIEDADE COMERCIALVIDALEN, LIMITADA",5417011770,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
SPECTRUM CREST LCC SERVICES - ESCRITORIO DE REPRESENTAÇÃO,5001126598,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"STAMAR - COMÉRCIO E SERVIÇOS, LDA",5001770969,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"STELOG ENERGY, LDA",5002418720,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"TAMROSE ANGOLA - SERVIÇOS DE LOGÍSTICA MARÍTIMA, LDA.",5001314580,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
"TLC - Transporte, Logística e Consultoria, Lda",5401146655,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SCDA
AEA Resources Pte. Ltd.,99047968,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
"ARIES ONE, LLC",33843072,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Astros,63972570,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
CRAIG INTERNATIONAL,85375919,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Clarksons Offshore & Renewables Limited,74970907,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Dexion Storage Solutions SRL,04587629,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
EASTSEA STAR SOFTWARE COMPANY LIMITED,25712912,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
EBH AFRICA (PTY) LTD,69913081,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
ENGINE COMPRESSOR SUPPLY CO INC,27066335,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
ETIS EUROPEAN TRADING & INDUSTRIAL SERVICES,FR78798603932,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
ETIS EUROPEAN TRADING INDUSTRIAL SERVICES,82626525,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Environmental Resources Management Southern Africa Pty Ltd,9273448150,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Geodis,00681142,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Interica Limited,43819634,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Iron Mountain (UK) PLC,40970651,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
KLN Project (Italia) S.p.A.,71202681,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Kuehne+Nagel Limited,71196243,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Lírius - Consulting,29499786,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Noble Denton Consultants Ltd,82311059,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
PROCUREMENT GROUP INC,47199494,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Proximity Management ApS,34017624,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
S&P Global Limited,29437011,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
"SAMANDY INTERNATIONAL GROUP OF COMPANIES, INC.",11149799,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Topstream Global Solutions Limited,77662613,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
Trade Ocean Shipping Namibia (Pty) Ltd,21681361,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
XELUXE ENGINEERING AFRICA LIMITED,97380588,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
"ZHEJIANG HUIWENMEI STOVE CO., LTD.",38340240,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,SE
—,—,—,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,Unknown
—,—,Exclusividade,18. Serviços Logísticos,Armazenamento e Gestão de Arquivos,Unknown
ABS (All Brokerage Solutions Ltd),5417083631,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"AFC MERCY - SOLUÇÕES INTEGRADAS, LDA",5000238007,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
AFMEX CARGO (SU) LDA,5417296918,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
AGILE SOLUTIONS - PRESTACAO DE SERVICOS LDA,5417512010,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
AGREEMENT,5417216054,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"ANGOLA SHIP MARITIME, LIMITADA",5001871080,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"ASCO - ANGOLAN SERVICES COMPANY, LDA",5417219770,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"ATAMI COMÉRCIO E INDUSTRIA, LDA.",5417471585,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
Agnos Humbe Investments S.A.,5001063820,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"BIBIANA MARCELINA-IMOPRT.E EXPORTACAO,LDA",5402164541,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"BLUEFLOW NAVEGAÇÃO – PRESTAÇÃO DE SERVIÇOS, LDA",5000746088,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"BRIMONT, LDA.",5417413550,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"Cabinda Shipping Services, LDA",5417055883,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"DRONESIG ANGOLA-PRESTAÇAO DE SERVIÇOS, LDA",5000438251,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"DYNAMICS-TECH SERVICE, LDA",5484036062,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
EMCICA - SOCIEDADE DE CONSTRUÇÃO E OBRAS PÚBLICAS,510100070,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"ESG-EXECUTIVE SECURITY GLOBAL- COMERCIO E SERVIÇO, LDA",5000899070,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"FFH IESSO- PRESTAÇÃO DE SERVIÇOS (SU), LDA",5000790907,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"FOCUSS GROUP, LDA",5000619809,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"FS-KINDU-COMÉRCIO GERAL E PRESTAÇÃO DE SERVIÇOS (SU), LDA",5000393670,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"GEC OIL AND GAS SERVICES, LDA",5000980650,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"GLOBAL AFM, S.A.",5417195774,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"GMA - Grupo Mieres Angola, Lda.",5417202118,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"Growfast Angola, Limitada",5417347124,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"Grupo Nopea, Lda.",5480002260,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"H.S.O.G SERVICES, LDA",5000696587,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
HFCV- COMERCIO GERAL EPRESTAÇÃO DE SERVIÇO LIMITADA,5171171092,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
Hamad Energy,5417076147,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"INTEROIL - LOGÍSTICA E INDÚSTRIA,LDA",5417161624,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
ITECA - SHIPPING & LOGISTICS LDA,5001878611,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
JAAFC-COMERCIO E PRESTAÇÃO DE SERVIÇOS LIMITADA,5000097144,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"KL-ENERGIAS-COMERCIO E PRESTAÇÃO DE SERVIÇOS,LDA",5001019783,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"LEGRIFIL-PRESTAÇÃO DE SERVIÇOS, LDA",5001682997,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"M.L.E. MONA - IMPORTAÇÃO E EXPORTAÇÃO (SU), LDA",5000885312,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"MAIS GÁS (SU), LIMITADA",5403110003,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"MANOD BUSINESS CASTING – PRESTAÇÃO DE SERVIÇOS, LDA",5001352199,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"MUNDI SHIPPING, S,A",5480028073,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"Maketec - Engenharia, Consultoria e Serviços, Lda",5417377554,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
NAK ENERGY OIL & GAS LDA.,5417145076,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
NAVILOG S.A,5417502642,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"NILMIGUEL BUSINESS SOLUTIONS,LDA",5118003440,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"Nzombo-Prestação de Serviço, Lda",5001166530,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"O.C.LINES - LOGISTICA E COMÉRCIO GERAL, LIMITADA",5000261572,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"OCEANLINK,LDA",5417303720,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"OCINYI SERVICES,LDA",5001490052,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"OCTOMAR - Serviços Marítimos, Lda",5401035870,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
OPENMAR- COMÉRCIO E SERVIÇOS LDA,5001117289,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"ORCABESP-SERVICES & ENGINEERING, LDA",5001221922,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
ORGANIZAÇÕES V.N.M,000142960CA013,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"P.M. NEVES COMÉRCIO GERAL (SU), LDA",5000638579,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"PANGEA OFFSHORE - SERVIÇOS MARÍTIMOS E ENERGIA, LIMITADA",5000261580,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"PETROS EQUIPMENT LOGISTICS, LDA",5001396005,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"PONTO STAR, LDA",5000537314,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"Pumangol Industrial, Lda",5417850,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"SANGID, Logística e Prestação de Serviços Lda",5001586971,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"SICO PARTNER- PRESTAÇÃO DE SERVIÇOS, LDA",5000436526,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
SINUS SOLUTION LDA,5480013963,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
SONILS - SONANGOL INTEGRATED LOGISTIC SERVICES,5410002733,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
STEEL FRIENDS,5000933600,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"SYMGLOBAL CORPORATION,LDA",5417224367,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"Seatrade, Agência Marítima de Angola, Lda.",5401044925,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
Setm Lda,5417263974,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"TAMBADIA - COMERCIO E SERVICOS, (SU), LIMITADA",000085817CA013,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"TECSEP - Tecnologias & Serviços de Petróleos, Limitada",5417163759,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"TLC Shipping, Lda",5417316822,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"Tradinter - Prestação de Serviços, Lda",5403091742,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"ULELA - ANGOLA COMERCIO & PRESTAÇAO DE SERVIÇOS (SU), LDA",5000716502,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
ULTIKARY-COMERCIO E INDUSTRIA LDA,5417239330,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
VESCLEAN SERVICES,5001631446,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
VIDEVE - PRESTACAO DE SERVICOS (SU) LTD,5000158917,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"W.I.S- WORK INTERNATIONAL SERVICE,LDA",5402135959,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"WELLSCOPE, LDA",5417302007,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"WORKSTART Prestação de Serviços, Lda",5417258237,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
YOPAKA COMERCIO GERAL E PRESTAÇAO DE SERVIÇOS,5417461954,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCA
"AMSOL – Prestaçao de Serviços, LDA",5000235318,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"AREIS - INVESTIMENTOS - COMERCIO E SERVICOS (SU), LDA",5001177451,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"Arnowave - Safety & Services, Lda",5001729900,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
Atlantic Logistic Services Limitada,5000621650,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"BOURBON ANGOLA, LDA",5403084460,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
CHINA PETROLEUM PIPELINE ENGINEERING CO - Sucursal em Angola,5417221236,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"CHINANGOL, LIMITADA",5403094229,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"China Bengbu International Technology & Economic Cooperation, LTD",5417116696,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
DOF Subsea Angola Limitada,5401151888,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"EES - Energy & Environment Services, Lda.",5000834165,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"FTRB - COMÉRCIO E SERVIÇOS, LDA",5002013100,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
INTEROIL ANGOLA LDA,5401116179,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"JEMBAS - Assistência Técnica, Limitada",5410001664,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
MAF INVESTMENTS - COMERCIO E SERVIÇOS LDA,5000692280,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
OCEANBIZZ - COMERCIO DISTRIBUIÇÃO E PRESTAÇÃO DE SERVICOS (SU) LDA,5417620238,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"OG3S MECÂNICA, LAD",5417241857,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
Platinum Samandy Services Lda,5001105256,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
Ps Angola Shipping Limitada,5417358657,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
Reasol Angola Limitada,5000642630,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"SOCIEDADE COMERCIALVIDALEN, LIMITADA",5417011770,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
SPECTRUM CREST LCC SERVICES - ESCRITORIO DE REPRESENTAÇÃO,5001126598,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
Subsea 7 Luanda - Angola Branch,5401128568,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"TAMROSE ANGOLA - SERVIÇOS DE LOGÍSTICA MARÍTIMA, LDA.",5001314580,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
TARGET ONE MANAGEMENT E BUSINESS CONSULTING Lda,5417333921,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
"TLC - Transporte, Logística e Consultoria, Lda",5401146655,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SCDA
CRAIG INTERNATIONAL,85375919,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
DAN SWIFT (SINGAPORE) PTE. LTD.,38373947,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
ENDRESS+HAUSER INTERNATIONAL AG,61016129,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
G & S ENGINEERING LIMITED,77191331,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
Hilong Marine Engineering (Hongkong) Ltd.,77772,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
Interoil International DMCC,53729026,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
"LAMOS, LDA",08547216,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
Lírius - Consulting,29499786,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
Maersk Supply Service A/S,75465272,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
Monessen Energies Limited,74232697,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
SBM Offshore Contractors Inc.,13326688,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
Subsea 7 Engineering Limited,189260030,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
Wood Group UK Limited,40260276,Preferência,18. Serviços Logísticos,Barcaças de acomodação/Flotel,SE
4Star Participações S.A.,5417078069,Exclusividade,18. Serviços Logísticos,Camiões e Serviços de Transporte,SCA
"7Cunhas - Construtora e Obras Públicas, Lda.",5402106282,Exclusividade,18. Serviços Logísticos,Camiões e Serviços de Transporte,SCA
ABS (All Brokerage Solutions Ltd),5417083631,Exclusividade,18. Serviços Logísticos,Camiões e Serviços de Transporte,SCA
ACPE- ANGOLA LOGISTICAS LDA,5417217379,Exclusividade,18. Serviços Logísticos,Camiões e Serviços de Transporte,SCA
AGILE SOLUTIONS - PRESTACAO DE SERVICOS LDA,5417512010,Exclusividade,18. Serviços Logísticos,Camiões e Serviços de Transporte,SCA
AGREEMENT,5417216054,Exclusividade,18. Serviços Logísticos,Camiões e Serviços de Transporte,SCA
AGRI.AO,5000772186,Exclusividade,18. Serviços Logísticos,Camiões e Serviços de Transporte,SCA
"AJODEK COMERCIAL LDA,",5417039209,Exclusividade,18. Serviços Logísticos,Camiões e Serviços de Transporte,SCA
ALCOFEKA,002870457CA036,Exclusividade,18. Serviços Logísticos,Camiões e Serviços de Transporte,SCA
"ALONSUUS - COMÉRCIO GERAL, LDA.",5403011021,Exclusividade,18. Serviços Logísticos,Camiões e Serviços de Transporte,SCA
"ANDIAMO, LIMITADA",5417462063,Exclusividade,18. Serviços Logísticos,Camiões e Serviços de Transporte,SCA
